student,course,score,count_learn,semester
2010016,CO1007,8.3,1,202
2010016,CO1027,8.8,1,202
2010016,PH1007,8.3,1,202
2010016,LA1007,10.0,1,211
2010016,SP1031,6.8,1,211
2010016,CO2007,8.4,1,211
2010016,CO2011,7.7,1,211
2010016,CO2003,7.9,1,211
2010016,LA1009,9.1,1,212
2010016,SP1033,7.2,1,212
2010016,CO2017,8.0,1,212
2010016,CO2039,7.3,1,212
2010016,MT2013,8.4,1,212
2010016,TCTD1,7.9,1,212
2010016,SP1035,7.8,1,221
2010016,CO3093,8.9,1,221
2010016,CO2013,7.6,1,221
2010016,CO3001,8.7,1,221
2010016,CH1003,7.9,1,221
2010016,DATH,9.4,1,221
2010016,SP1039,7.8,1,222
2010016,CO2001,8.1,1,222
2010016,CO3005,8.0,1,222
2010016,CO3335,7.1,1,222
2010016,TCTD2,7.3,1,222
2010016,DADN,8.6,1,222
2010016,SP1037,6.9,1,231
2010016,CO4029,7.2,1,231
2010016,TCTD3,8.0,1,231
2010016,SP1007,8.4,1,232
2010016,CO4337,7.9,1,232
2010016,CO3015,7.1,1,231
2010016,CO3115,8.5,1,231
2010016,CO3089,7.9,1,232
2010016,CO3013,7.8,1,232
2010016,CO3017,8.4,1,232
2010016,IM1027,7.1,1,231
2010017,LA1003,9.8,1,201
2010017,MT1003,8.5,1,201
2010017,PH1003,8.5,1,201
2010017,CO1005,9.8,1,201
2010017,CO1023,8.9,1,201
2010017,LA1005,9.7,1,202
2010017,MT1005,8.7,1,202
2010017,MT1007,7.2,1,202
2010017,CO1007,7.5,1,202
2010017,CO1027,7.8,1,202
2010017,PH1007,9.9,1,202
2010017,LA1007,9.3,1,211
2010017,SP1031,7.7,1,211
2010017,CO2007,7.7,1,211
2010017,CO2011,7.5,1,211
2010017,CO2003,8.3,1,211
2010017,LA1009,9.4,1,212
2010017,SP1033,6.6,1,212
2010017,CO2017,8.1,1,212
2010017,CO2039,8.6,1,212
2010017,MT2013,7.4,1,212
2010017,TCTD1,7.5,1,212
2010017,SP1035,7.3,1,221
2010017,CO3093,8.6,1,221
2010017,CO2013,7.9,1,221
2010017,CO3001,7.4,1,221
2010017,CH1003,6.9,1,221
2010017,DATH,8.8,1,221
2010017,SP1039,7.6,1,222
2010017,CO2001,8.1,1,222
2010017,CO3005,8.0,1,222
2010017,CO3335,7.1,1,222
2010017,TCTD2,8.3,1,222
2010017,DADN,9.8,1,222
2010017,SP1037,7.1,1,231
2010017,CO4029,9.0,1,231
2010017,TCTD3,7.6,1,231
2010017,SP1007,7.1,1,232
2010017,CO4337,8.4,1,232
2010017,CO3115,7.9,1,231
2010017,CO3027,8.6,1,231
2010017,CO3023,7.0,1,232
2010017,CO4033,8.8,1,232
2010017,CO4037,7.3,1,232
2010017,IM1027,8.8,1,231
2010018,LA1003,9.3,1,201
2010018,MT1003,9.2,1,201
2010018,PH1003,8.5,1,201
2010018,CO1005,8.7,1,201
2010018,CO1023,7.3,1,201
2010018,LA1005,9.2,1,202
2010018,MT1005,8.6,1,202
2010018,MT1007,8.2,1,202
2010018,CO1007,8.5,1,202
2010018,CO1027,7.4,1,202
2010018,PH1007,9.3,1,202
2010018,LA1007,9.6,1,211
2010018,SP1031,6.8,1,211
2010018,CO2007,8.5,1,211
2010018,CO2011,6.9,1,211
2010018,CO2003,7.0,1,211
2010018,LA1009,9.5,1,212
2010018,SP1033,8.0,1,212
2010018,CO2017,7.0,1,212
2010018,CO2039,8.8,1,212
2010018,MT2013,8.3,1,212
2010018,TCTD1,8.3,1,212
2010018,SP1035,7.2,1,221
2010018,CO3093,8.3,1,221
2010018,CO2013,8.3,1,221
2010018,CO3001,7.5,1,221
2010018,CH1003,6.9,1,221
2010018,DATH,8.3,1,221
2010018,SP1039,7.6,1,222
2010018,CO2001,8.3,1,222
2010018,CO3005,7.4,1,222
2010018,CO3335,9.0,1,222
2010018,TCTD2,7.7,1,222
2010018,DADN,9.0,1,222
2010018,SP1037,7.4,1,231
2010018,CO4029,7.7,1,231
2010018,TCTD3,8.1,1,231
2010018,SP1007,8.8,1,232
2010018,CO4337,7.9,1,232
2010018,CO3023,8.4,1,231
2010018,CO4035,8.9,1,231
2010018,CO4037,7.4,1,232
2010018,CO3021,7.5,1,232
2010018,CO3027,7.1,1,232
2010018,IM3001,7.5,1,231
2010019,LA1003,9.6,1,201
2010019,MT1003,9.4,1,201
2010019,PH1003,7.9,1,201
2010019,CO1005,8.7,1,201
2010019,CO1023,8.0,1,201
2010019,LA1005,9.9,1,202
2010019,MT1005,8.9,1,202
2010019,MT1007,7.8,1,202
2010019,CO1007,8.3,1,202
2010019,CO1027,8.1,1,202
2010019,PH1007,9.1,1,202
2010019,LA1007,9.3,1,211
2010019,SP1031,7.2,1,211
2010019,CO2007,8.8,1,211
2010019,CO2011,7.6,1,211
2010019,CO2003,7.1,1,211
2010019,LA1009,9.7,1,212
2010019,SP1033,7.9,1,212
2010019,CO2017,8.3,1,212
2010019,CO2039,8.2,1,212
2010019,MT2013,7.9,1,212
2010019,TCTD1,8.0,1,212
2010019,SP1035,7.1,1,221
2010019,CO3093,7.7,1,221
2010019,CO2013,8.0,1,221
2010019,CO3001,8.9,1,221
2010019,CH1003,7.7,1,221
2010019,DATH,9.2,1,221
2010019,SP1039,7.0,1,222
2010019,CO2001,8.4,1,222
2010019,CO3005,7.4,1,222
2010019,CO3335,7.3,1,222
2010019,TCTD2,7.4,1,222
2010019,DADN,8.6,1,222
2010019,SP1037,7.3,1,231
2010019,CO4029,8.3,1,231
2010019,TCTD3,7.3,1,231
2010019,SP1007,8.6,1,232
2010019,CO4337,8.2,1,232
2010019,CO3115,7.3,1,231
2010019,CO3023,8.7,1,231
2010019,CO4039,7.1,1,232
2010019,CO3021,7.3,1,232
2010019,CO4033,7.3,1,232
2010019,IM1023,7.6,1,231
2010020,LA1003,9.8,1,201
2010020,MT1003,9.3,1,201
2010020,PH1003,7.7,1,201
2010020,CO1005,8.0,1,201
2010020,CO1023,8.7,1,201
2010020,LA1005,9.0,1,202
2010020,MT1005,7.8,1,202
2010020,MT1007,8.1,1,202
2010020,CO1007,7.4,1,202
2010020,CO1027,7.4,1,202
2010020,PH1007,10.0,1,202
2010020,LA1007,9.7,1,211
2010020,SP1031,6.8,1,211
2010020,CO2007,8.7,1,211
2010020,CO2011,8.4,1,211
2010020,CO2003,7.2,1,211
2010020,LA1009,9.9,1,212
2010020,SP1033,7.2,1,212
2010020,CO2017,7.3,1,212
2010020,CO2039,9.0,1,212
2010020,MT2013,8.9,1,212
2010020,TCTD1,7.9,1,212
2010020,SP1035,7.4,1,221
2010020,CO3093,8.3,1,221
2010020,CO2013,7.3,1,221
2010020,CO3001,7.8,1,221
2010020,CH1003,7.9,1,221
2010020,DATH,9.3,1,221
2010020,SP1039,6.9,1,222
2010020,CO2001,8.9,1,222
2010020,CO3005,7.8,1,222
2010020,CO3335,7.7,1,222
2010020,TCTD2,8.9,1,222
2010020,DADN,8.9,1,222
2010020,SP1037,8.0,1,231
2010020,CO4029,8.1,1,231
2010020,TCTD3,8.1,1,231
2010020,SP1007,7.7,1,232
2010020,CO4337,8.9,1,232
2010020,CO4031,8.7,1,231
2010020,CO4037,8.8,1,231
2010020,CO4035,8.7,1,232
2010020,CO3115,7.2,1,232
2010020,CO3021,8.4,1,232
2010020,IM1025,7.4,1,231
